record_id,year,quarter,region,employment_type,gender,job_level,training_category,participant_count,training_hours_per_person,total_training_hours,training_cost_krw,online_yn,mandatory_yn,avg_hours_per_person,source_system,synced_at,created_at,updated_at,updated_by
HR-TR-JL-00544,2024,2,국내,계약직,남성,임원,안전보건,25,2.5,62.7,300960,Y,Y,2.51,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00545,2024,2,국내,계약직,남성,사원,직무역량(IT·개발),174,12.0,2085.1,16507200,Y,N,11.98,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00546,2024,2,국내,계약직,남성,대리,직무역량(IT·개발),152,12.0,1824.5,14443800,Y,N,12.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00547,2024,2,국내,계약직,남성,과장,직무역량(IT·개발),109,12.0,1303.2,10317000,Y,N,11.96,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00548,2024,2,국내,계약직,남성,차장,직무역량(IT·개발),54,12.0,651.6,5158500,Y,N,12.07,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00549,2024,2,국내,계약직,남성,부장,직무역량(IT·개발),38,12.0,456.1,3610950,Y,N,12.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00550,2024,2,국내,계약직,남성,임원,직무역량(IT·개발),16,12.0,195.5,1547550,Y,N,12.22,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00551,2024,2,국내,계약직,남성,사원,리더십·관리자교육,59,6.0,353.3,7065600,N,N,5.99,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00552,2024,2,국내,계약직,남성,대리,리더십·관리자교육,52,6.0,309.1,6182400,N,N,5.94,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00553,2024,2,국내,계약직,남성,과장,리더십·관리자교육,37,6.0,220.8,4416000,N,N,5.97,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00554,2024,2,국내,계약직,남성,차장,리더십·관리자교육,18,6.0,110.4,2208000,N,N,6.13,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00555,2024,2,국내,계약직,남성,부장,리더십·관리자교육,13,6.0,77.3,1545600,N,N,5.95,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00556,2024,2,국내,계약직,남성,임원,리더십·관리자교육,6,6.0,33.1,662400,N,N,5.52,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00557,2024,2,국내,계약직,남성,사원,인권·윤리경영,254,1.5,381.1,2032640,Y,Y,1.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00558,2024,2,국내,계약직,남성,대리,인권·윤리경영,222,1.5,333.5,1778560,Y,Y,1.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00559,2024,2,국내,계약직,남성,과장,인권·윤리경영,159,1.5,238.2,1270400,Y,Y,1.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00560,2024,2,국내,계약직,남성,차장,인권·윤리경영,79,1.5,119.1,635200,Y,Y,1.51,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00561,2024,2,국내,계약직,남성,부장,인권·윤리경영,56,1.5,83.4,444640,Y,Y,1.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00562,2024,2,국내,계약직,남성,임원,인권·윤리경영,24,1.5,35.7,190560,Y,Y,1.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00563,2024,2,국내,계약직,남성,사원,어학·글로벌역량,48,4.0,192.0,2160000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00564,2024,2,국내,계약직,남성,대리,어학·글로벌역량,42,4.0,168.0,1890000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00565,2024,2,국내,계약직,남성,과장,어학·글로벌역량,30,4.0,120.0,1350000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00566,2024,2,국내,계약직,남성,차장,어학·글로벌역량,15,4.0,60.0,675000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00567,2024,2,국내,계약직,남성,부장,어학·글로벌역량,11,4.0,42.0,472500,Y,N,3.82,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00568,2024,2,국내,계약직,남성,임원,어학·글로벌역량,4,4.0,18.0,202500,Y,N,4.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00569,2024,2,국내,계약직,남성,사원,신입·온보딩,21,40.0,857.6,3859200,N,Y,40.84,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00570,2024,2,국내,계약직,남성,대리,신입·온보딩,19,40.0,750.4,3376800,N,Y,39.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00571,2024,2,국내,계약직,남성,과장,신입·온보딩,13,40.0,536.0,2412000,N,Y,41.23,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00572,2024,2,국내,계약직,남성,차장,신입·온보딩,7,40.0,268.0,1206000,N,Y,38.29,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00573,2024,2,국내,계약직,남성,부장,신입·온보딩,5,40.0,187.6,844200,N,Y,37.52,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00574,2024,2,국내,계약직,남성,임원,신입·온보딩,2,40.0,80.4,361800,N,Y,40.2,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00575,2024,2,국내,계약직,남성,사원,디지털 리터러시,147,3.0,441.6,2649600,Y,N,3.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00576,2024,2,국내,계약직,남성,대리,디지털 리터러시,129,3.0,386.4,2318400,Y,N,3.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00577,2024,2,국내,계약직,남성,과장,디지털 리터러시,92,3.0,276.0,1656000,Y,N,3.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00578,2024,2,국내,계약직,남성,차장,디지털 리터러시,46,3.0,138.0,828000,Y,N,3.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00579,2024,2,국내,계약직,남성,부장,디지털 리터러시,32,3.0,96.6,579600,Y,N,3.02,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00580,2024,2,국내,계약직,남성,임원,디지털 리터러시,14,3.0,41.4,248400,Y,N,2.96,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00581,2024,2,국내,계약직,여성,사원,AI·클라우드 전문교육,33,8.5,280.2,2801600,Y,N,8.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00582,2024,2,국내,계약직,여성,대리,AI·클라우드 전문교육,29,8.5,245.1,2451400,Y,N,8.45,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00583,2024,2,국내,계약직,여성,과장,AI·클라우드 전문교육,21,8.5,175.1,1751000,Y,N,8.34,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00584,2024,2,국내,계약직,여성,차장,AI·클라우드 전문교육,10,8.5,87.6,875500,Y,N,8.76,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00585,2024,2,국내,계약직,여성,부장,AI·클라우드 전문교육,7,8.5,61.3,612850,Y,N,8.76,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00586,2024,2,국내,계약직,여성,임원,AI·클라우드 전문교육,3,8.5,26.3,262650,Y,N,8.77,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00587,2024,2,국내,계약직,여성,사원,ESG·환경경영,101,2.0,202.2,1516800,Y,Y,2.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00588,2024,2,국내,계약직,여성,대리,ESG·환경경영,88,2.0,177.0,1327200,Y,Y,2.01,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00589,2024,2,국내,계약직,여성,과장,ESG·환경경영,63,2.0,126.4,948000,Y,Y,2.01,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00590,2024,2,국내,계약직,여성,차장,ESG·환경경영,32,2.0,63.2,474000,Y,Y,1.98,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00591,2024,2,국내,계약직,여성,부장,ESG·환경경영,22,2.0,44.2,331800,Y,Y,2.01,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00592,2024,2,국내,계약직,여성,임원,ESG·환경경영,9,2.0,19.0,142200,Y,Y,2.11,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00593,2024,2,국내,계약직,여성,사원,정보보호·사이버보안,107,4.0,426.2,2131200,Y,Y,3.98,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00594,2024,2,국내,계약직,여성,대리,정보보호·사이버보안,93,4.0,373.0,1864800,Y,Y,4.01,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00595,2024,2,국내,계약직,여성,과장,정보보호·사이버보안,67,4.0,266.4,1332000,Y,Y,3.98,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00596,2024,2,국내,계약직,여성,차장,정보보호·사이버보안,33,4.0,133.2,666000,Y,Y,4.04,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00597,2024,2,국내,계약직,여성,부장,정보보호·사이버보안,23,4.0,93.2,466200,Y,Y,4.05,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00598,2024,2,국내,계약직,여성,임원,정보보호·사이버보안,10,4.0,40.0,199800,Y,Y,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00599,2024,2,국내,계약직,여성,사원,안전보건,107,2.5,266.4,1278720,Y,Y,2.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00600,2024,2,국내,계약직,여성,대리,안전보건,93,2.5,233.1,1118880,Y,Y,2.51,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00601,2024,2,국내,계약직,여성,과장,안전보건,67,2.5,166.5,799200,Y,Y,2.49,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00602,2024,2,국내,계약직,여성,차장,안전보건,33,2.5,83.2,399600,Y,Y,2.52,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00603,2024,2,국내,계약직,여성,부장,안전보건,23,2.5,58.3,279720,Y,Y,2.53,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00604,2024,2,국내,계약직,여성,임원,안전보건,10,2.5,25.0,119880,Y,Y,2.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00605,2024,2,국내,계약직,여성,사원,직무역량(IT·개발),69,12.0,829.4,6566400,Y,N,12.02,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00606,2024,2,국내,계약직,여성,대리,직무역량(IT·개발),60,12.0,725.8,5745600,Y,N,12.1,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00607,2024,2,국내,계약직,여성,과장,직무역량(IT·개발),43,12.0,518.4,4104000,Y,N,12.06,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00608,2024,2,국내,계약직,여성,차장,직무역량(IT·개발),22,12.0,259.2,2052000,Y,N,11.78,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00609,2024,2,국내,계약직,여성,부장,직무역량(IT·개발),15,12.0,181.4,1436400,Y,N,12.09,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00610,2024,2,국내,계약직,여성,임원,직무역량(IT·개발),6,12.0,77.8,615600,Y,N,12.97,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00611,2024,2,국내,계약직,여성,사원,리더십·관리자교육,23,6.0,140.2,2803200,N,N,6.1,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00612,2024,2,국내,계약직,여성,대리,리더십·관리자교육,20,6.0,122.6,2452800,N,N,6.13,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00613,2024,2,국내,계약직,여성,과장,리더십·관리자교육,15,6.0,87.6,1752000,N,N,5.84,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00614,2024,2,국내,계약직,여성,차장,리더십·관리자교육,7,6.0,43.8,876000,N,N,6.26,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00615,2024,2,국내,계약직,여성,부장,리더십·관리자교육,5,6.0,30.7,613200,N,N,6.14,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00616,2024,2,국내,계약직,여성,임원,리더십·관리자교육,2,6.0,13.1,262800,N,N,6.55,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00617,2024,2,국내,계약직,여성,사원,인권·윤리경영,101,1.5,151.7,808960,Y,Y,1.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00618,2024,2,국내,계약직,여성,대리,인권·윤리경영,88,1.5,132.7,707840,Y,Y,1.51,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00619,2024,2,국내,계약직,여성,과장,인권·윤리경영,63,1.5,94.8,505600,Y,Y,1.5,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00620,2024,2,국내,계약직,여성,차장,인권·윤리경영,32,1.5,47.4,252800,Y,Y,1.48,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00621,2024,2,국내,계약직,여성,부장,인권·윤리경영,22,1.5,33.2,176960,Y,Y,1.51,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00622,2024,2,국내,계약직,여성,임원,인권·윤리경영,9,1.5,14.2,75840,Y,Y,1.58,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00623,2024,2,국내,계약직,여성,사원,어학·글로벌역량,19,4.0,76.8,864000,Y,N,4.04,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00624,2024,2,국내,계약직,여성,대리,어학·글로벌역량,17,4.0,67.2,756000,Y,N,3.95,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00625,2024,2,국내,계약직,여성,과장,어학·글로벌역량,12,4.0,48.0,540000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00626,2024,2,국내,계약직,여성,차장,어학·글로벌역량,6,4.0,24.0,270000,Y,N,4.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00627,2024,2,국내,계약직,여성,부장,어학·글로벌역량,4,4.0,16.8,189000,Y,N,4.2,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00628,2024,2,국내,계약직,여성,임원,어학·글로벌역량,2,4.0,7.2,81000,Y,N,3.6,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00629,2024,2,국내,계약직,여성,사원,신입·온보딩,9,40.0,345.6,1555200,N,Y,38.4,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00630,2024,2,국내,계약직,여성,대리,신입·온보딩,8,40.0,302.4,1360800,N,Y,37.8,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00631,2024,2,국내,계약직,여성,과장,신입·온보딩,5,40.0,216.0,972000,N,Y,43.2,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00632,2024,2,국내,계약직,여성,차장,신입·온보딩,3,40.0,108.0,486000,N,Y,36.0,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00633,2024,2,국내,계약직,여성,부장,신입·온보딩,2,40.0,75.6,340200,N,Y,37.8,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00634,2024,2,국내,계약직,여성,임원,신입·온보딩,1,40.0,32.4,145800,N,Y,32.4,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00635,2024,2,국내,계약직,여성,사원,디지털 리터러시,59,3.0,175.7,1054080,Y,N,2.98,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00636,2024,2,국내,계약직,여성,대리,디지털 리터러시,51,3.0,153.7,922320,Y,N,3.01,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00637,2024,2,국내,계약직,여성,과장,디지털 리터러시,37,3.0,109.8,658800,Y,N,2.97,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00638,2024,2,국내,계약직,여성,차장,디지털 리터러시,18,3.0,54.9,329400,Y,N,3.05,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00639,2024,2,국내,계약직,여성,부장,디지털 리터러시,13,3.0,38.4,230580,Y,N,2.95,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00640,2024,2,국내,계약직,여성,임원,디지털 리터러시,5,3.0,16.5,98820,Y,N,3.3,HR,2024-07-05 07:00:00,2024-07-05 09:00:00,2024-07-10 15:00:00,user_hr
HR-TR-JL-00641,2024,3,국내,정규직,남성,사원,AI·클라우드 전문교육,1346,8.5,11443.0,114430400,Y,N,8.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00642,2024,3,국내,정규직,남성,대리,AI·클라우드 전문교육,1178,8.5,10012.7,100126600,Y,N,8.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00643,2024,3,국내,정규직,남성,과장,AI·클라우드 전문교육,841,8.5,7151.9,71519000,Y,N,8.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00644,2024,3,국내,정규직,남성,차장,AI·클라우드 전문교육,421,8.5,3576.0,35759500,Y,N,8.49,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00645,2024,3,국내,정규직,남성,부장,AI·클라우드 전문교육,294,8.5,2503.2,25031650,Y,N,8.51,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00646,2024,3,국내,정규직,남성,임원,AI·클라우드 전문교육,126,8.5,1072.8,10727850,Y,N,8.51,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00647,2024,3,국내,정규직,남성,사원,ESG·환경경영,4126,2.0,8251.5,61886400,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00648,2024,3,국내,정규직,남성,대리,ESG·환경경영,3610,2.0,7220.1,54150600,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00649,2024,3,국내,정규직,남성,과장,ESG·환경경영,2579,2.0,5157.2,38679000,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00650,2024,3,국내,정규직,남성,차장,ESG·환경경영,1289,2.0,2578.6,19339500,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00651,2024,3,국내,정규직,남성,부장,ESG·환경경영,903,2.0,1805.0,13537650,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00652,2024,3,국내,정규직,남성,임원,ESG·환경경영,387,2.0,773.6,5801850,Y,Y,2.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00653,2024,3,국내,정규직,남성,사원,정보보호·사이버보안,4343,4.0,17372.2,86860800,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00654,2024,3,국내,정규직,남성,대리,정보보호·사이버보안,3800,4.0,15200.6,76003200,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00655,2024,3,국내,정규직,남성,과장,정보보호·사이버보안,2714,4.0,10857.6,54288000,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00656,2024,3,국내,정규직,남성,차장,정보보호·사이버보안,1357,4.0,5428.8,27144000,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00657,2024,3,국내,정규직,남성,부장,정보보호·사이버보안,950,4.0,3800.2,19000800,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00658,2024,3,국내,정규직,남성,임원,정보보호·사이버보안,407,4.0,1628.6,8143200,Y,Y,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00659,2024,3,국내,정규직,남성,사원,안전보건,4343,2.5,10857.6,52116480,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00660,2024,3,국내,정규직,남성,대리,안전보건,3800,2.5,9500.4,45601920,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00661,2024,3,국내,정규직,남성,과장,안전보건,2714,2.5,6786.0,32572800,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00662,2024,3,국내,정규직,남성,차장,안전보건,1357,2.5,3393.0,16286400,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00663,2024,3,국내,정규직,남성,부장,안전보건,950,2.5,2375.1,11400480,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00664,2024,3,국내,정규직,남성,임원,안전보건,407,2.5,1017.9,4885920,Y,Y,2.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00665,2024,3,국내,정규직,남성,사원,직무역량(IT·개발),2823,12.0,33876.5,268188800,Y,N,12.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00666,2024,3,국내,정규직,남성,대리,직무역량(IT·개발),2470,12.0,29641.9,234665200,Y,N,12.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00667,2024,3,국내,정규직,남성,과장,직무역량(IT·개발),1764,12.0,21172.8,167618000,Y,N,12.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00668,2024,3,국내,정규직,남성,차장,직무역량(IT·개발),882,12.0,10586.4,83809000,Y,N,12.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00669,2024,3,국내,정규직,남성,부장,직무역량(IT·개발),618,12.0,7410.5,58666300,Y,N,11.99,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
